# COMBINED NETWORK DEVICE LOG FILE
# 600 network device log records
# Contains BTS, OLT, CPAN, ROUTER, SWITCH and FIREWALL logs
2026-09-14 00:00:17 | ERROR   | DEVICE_TYPE=BTS      | DEVICE=BTS-AHM-001        | IP=10.20.1.11    | EVENT_ID=EVT-00001 | RRU communication link failed
2026-09-14 03:54:34 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00040 | Interface GigabitEthernet0/1 changed state to UP
2026-09-14 04:01:18 | WARNING | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00041 | Broadcast traffic exceeded threshold
2026-09-14 04:10:26 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00042 | STP topology stable
2026-09-14 04:16:12 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00043 | STP topology change detected
2026-09-14 04:21:15 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00044 | STP topology stable
2026-09-14 04:26:26 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00045 | Interface GigabitEthernet0/1 changed state to UP
2026-09-14 04:32:18 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00046 | SNMP polling completed successfully
2026-09-14 04:39:08 | WARNING | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00047 | Broadcast traffic exceeded threshold
2026-09-14 04:44:20 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00048 | Interface GigabitEthernet0/1 changed state to UP
2026-09-14 04:48:40 | WARNING | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00049 | Broadcast traffic exceeded threshold
2026-09-14 04:56:12 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00050 | SNMP polling completed successfully
2026-09-14 05:03:18 | WARNING | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00051 | Broadcast traffic exceeded threshold
2026-09-14 05:09:48 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00052 | Interface GigabitEthernet0/3 went DOWN
2026-09-14 05:14:48 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00053 | STP topology change detected
2026-09-14 05:18:37 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00054 | Interface GigabitEthernet0/3 went DOWN
2026-09-14 05:28:08 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00055 | STP topology change detected
2026-09-14 05:30:17 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00056 | MAC address learned on interface
2026-09-14 05:36:11 | WARNING | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00057 | Broadcast traffic exceeded threshold
2026-09-14 05:43:43 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00058 | MAC address learned on interface
2026-09-14 05:49:22 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00059 | Interface GigabitEthernet0/3 went DOWN
2026-09-14 05:54:59 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00060 | Interface GigabitEthernet0/1 changed state to UP
2026-09-14 06:03:44 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00061 | SNMP polling completed successfully
2026-09-14 06:06:13 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00062 | STP topology stable
2026-09-14 06:12:41 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00063 | STP topology stable
2026-09-14 06:18:15 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00064 | Interface GigabitEthernet0/1 changed state to UP
2026-09-14 06:28:46 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00065 | STP topology change detected
2026-09-14 06:33:22 | WARNING | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00066 | Broadcast traffic exceeded threshold
2026-09-14 06:36:08 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00067 | SNMP polling completed successfully
2026-09-14 06:46:07 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00068 | MAC address learned on interface
2026-09-14 06:52:04 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00069 | MAC address learned on interface
2026-09-14 06:56:09 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00070 | Interface GigabitEthernet0/3 went DOWN
2026-09-14 07:03:03 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00071 | SNMP polling completed successfully
2026-09-14 07:06:40 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00072 | Interface GigabitEthernet0/1 changed state to UP
2026-09-14 07:15:49 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00073 | SNMP polling completed successfully
2026-09-14 07:22:48 | WARNING | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00074 | Interface error rate increased
2026-09-14 07:28:03 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00075 | STP topology change detected
2026-09-14 07:34:57 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00076 | STP topology change detected
2026-09-14 07:38:05 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00077 | Interface GigabitEthernet0/3 went DOWN
2026-09-14 07:45:47 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00078 | MAC address learned on interface
2026-09-14 07:52:58 | WARNING | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00079 | Broadcast traffic exceeded threshold
2026-09-14 07:58:12 | WARNING | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00080 | Broadcast traffic exceeded threshold
2026-09-14 08:02:08 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00081 | MAC address learned on interface
2026-09-14 08:06:48 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00082 | MAC address learned on interface
2026-09-14 08:15:33 | WARNING | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00083 | Broadcast traffic exceeded threshold
2026-09-14 08:20:46 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00084 | MAC address learned on interface
2026-09-14 08:28:21 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00085 | STP topology stable
2026-09-14 08:33:26 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00086 | STP topology change detected
2026-09-14 08:40:18 | WARNING | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00087 | Broadcast traffic exceeded threshold
2026-09-14 08:46:30 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00088 | STP topology change detected
2026-09-14 08:50:42 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00089 | MAC address learned on interface
2026-09-14 08:56:20 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00090 | SNMP polling completed successfully
2026-09-14 09:00:59 | WARNING | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00091 | Broadcast traffic exceeded threshold
2026-09-14 09:10:59 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00092 | Interface GigabitEthernet0/1 changed state to UP
2026-09-14 09:15:48 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00093 | STP topology change detected
2026-09-14 09:20:03 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00094 | STP topology change detected
2026-09-14 09:24:19 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00095 | Interface GigabitEthernet0/3 went DOWN
2026-09-14 09:34:08 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-ACC-01      | IP=10.20.0.21    | EVENT_ID=EVT-00096 | STP topology stable
2026-09-14 09:38:40 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00097 | MAC address learned on interface
2026-09-14 09:43:58 | WARNING | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00098 | Broadcast traffic exceeded threshold
2026-09-14 09:50:33 | ERROR   | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00099 | Interface GigabitEthernet0/3 went DOWN
2026-09-14 09:57:19 | INFO    | DEVICE_TYPE=SWITCH   | DEVICE=SW-AHM-CORE-01     | IP=10.20.0.11    | EVENT_ID=EVT-00100 | MAC address learned on interface
2026-09-14 00:02:54 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00001 | Configuration backup completed
2026-09-14 00:09:17 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00002 | VPN tunnel established
2026-09-14 00:12:14 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00003 | Security policy updated successfully
2026-09-14 00:19:08 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00004 | VPN tunnel established
2026-09-14 00:26:27 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00005 | High session count detected
2026-09-14 00:30:00 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00006 | Configuration backup completed
2026-09-14 00:38:42 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00007 | Multiple authentication failures detected
2026-09-14 00:44:37 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00008 | VPN tunnel disconnected
2026-09-14 00:52:29 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00009 | VPN tunnel established
2026-09-14 00:54:50 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00010 | High session count detected
2026-09-14 01:00:12 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00011 | VPN tunnel disconnected
2026-09-14 01:07:21 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00012 | VPN tunnel disconnected
2026-09-14 01:13:49 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00013 | Configuration backup completed
2026-09-14 01:22:21 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00014 | Management login successful
2026-09-14 01:27:28 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00015 | Multiple authentication failures detected
2026-09-14 01:32:55 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00016 | Management login successful
2026-09-14 01:36:47 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00017 | Security policy updated successfully
2026-09-14 01:43:51 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00018 | Security policy updated successfully
2026-09-14 01:49:41 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00019 | VPN tunnel established
2026-09-14 01:55:13 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00020 | Authentication failure for management user
2026-09-14 02:01:06 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00021 | Security policy updated successfully
2026-09-14 02:06:38 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00022 | Configuration backup completed
2026-09-14 02:12:25 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00023 | Management login successful
2026-09-14 02:21:11 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00024 | VPN tunnel established
2026-09-14 02:27:40 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00025 | Management login successful
2026-09-14 02:30:42 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00026 | VPN tunnel disconnected
2026-09-14 02:38:21 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00027 | Security policy updated successfully
2026-09-14 02:42:40 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00028 | Authentication failure for management user
2026-09-14 02:50:02 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00029 | Multiple authentication failures detected
2026-09-14 02:57:46 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00030 | Multiple authentication failures detected
2026-09-14 03:02:15 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00031 | High session count detected
2026-09-14 03:10:23 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00032 | Security policy updated successfully
2026-09-14 03:15:45 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00033 | Configuration backup completed
2026-09-14 03:21:00 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00034 | Authentication failure for management user
2026-09-14 03:28:59 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00035 | VPN tunnel disconnected
2026-09-14 03:33:37 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00036 | Authentication failure for management user
2026-09-14 03:40:23 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00037 | Multiple authentication failures detected
2026-09-14 03:46:18 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00038 | Multiple authentication failures detected
2026-09-14 03:52:17 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00039 | Management login successful
2026-09-14 03:58:10 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00040 | Configuration backup completed
2026-09-14 04:02:52 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00041 | Authentication failure for management user
2026-09-14 04:08:54 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00042 | High session count detected
2026-09-14 04:14:49 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00043 | High session count detected
2026-09-14 04:22:55 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00044 | High session count detected
2026-09-14 04:26:00 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00045 | High session count detected
2026-09-14 04:30:35 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00046 | Configuration backup completed
2026-09-14 04:39:47 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00047 | Security policy updated successfully
2026-09-14 04:46:26 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00048 | High session count detected
2026-09-14 04:49:41 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00049 | Management login successful
2026-09-14 04:56:30 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00050 | Multiple authentication failures detected
2026-09-14 05:00:55 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00051 | Authentication failure for management user
2026-09-14 05:10:20 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00052 | VPN tunnel established
2026-09-14 05:16:28 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00053 | Multiple authentication failures detected
2026-09-14 05:19:21 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00054 | High session count detected
2026-09-14 05:28:47 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00055 | VPN tunnel disconnected
2026-09-14 05:31:16 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00056 | VPN tunnel established
2026-09-14 05:38:32 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00057 | High session count detected
2026-09-14 05:46:44 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00058 | Management login successful
2026-09-14 05:50:05 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00059 | Authentication failure for management user
2026-09-14 05:54:19 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00060 | Security policy updated successfully
2026-09-14 06:04:25 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00061 | Authentication failure for management user
2026-09-14 06:06:41 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00062 | Authentication failure for management user
2026-09-14 06:15:04 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00063 | Management login successful
2026-09-14 06:22:18 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00064 | VPN tunnel disconnected
2026-09-14 06:24:35 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00065 | VPN tunnel disconnected
2026-09-14 06:33:31 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00066 | Management login successful
2026-09-14 06:39:53 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00067 | VPN tunnel disconnected
2026-09-14 06:45:04 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00068 | Authentication failure for management user
2026-09-14 06:50:14 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00069 | Authentication failure for management user
2026-09-14 06:58:29 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00070 | High session count detected
2026-09-14 07:00:29 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00071 | Authentication failure for management user
2026-09-14 07:10:07 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00072 | VPN tunnel disconnected
2026-09-14 07:12:37 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00073 | Security policy updated successfully
2026-09-14 07:18:01 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00074 | High session count detected
2026-09-14 07:25:12 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00075 | Configuration backup completed
2026-09-14 07:34:58 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00076 | Management login successful
2026-09-14 07:39:40 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00077 | Authentication failure for management user
2026-09-14 07:44:55 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00078 | VPN tunnel established
2026-09-14 07:50:28 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00079 | VPN tunnel established
2026-09-14 07:54:14 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00080 | Multiple authentication failures detected
2026-09-14 08:01:47 | WARNING | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00081 | High session count detected
2026-09-14 08:06:12 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00082 | VPN tunnel established
2026-09-14 08:14:31 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00083 | VPN tunnel established
2026-09-14 08:19:42 | ERROR   | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00084 | VPN tunnel disconnected
2026-09-14 08:27:39 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-02          | IP=10.20.0.253   | EVENT_ID=EVT-00085 | Management login successful
2026-09-14 08:30:18 | INFO    | DEVICE_TYPE=FIREWALL | DEVICE=FW-AHM-01          | IP=10.20.0.254   | EVENT_ID=EVT-00086 | Management login successful
